"ID" "Mean" "Parity" "Sex" "Herd" "YearSeason" "dam" "BirthWeight" "DAY115" "BF115" "LMA115" "LEAN115"
"DDTCZZC14200977" 1 0 "母" "育1" 142 "DDTCZZC13020413" 1.75 199.37 14.12 NA NA
"DDTCZZC18218400" 1 2 "母" "育3" 182 "DDTCZZC17211964" 1.4 198.85 10.09 NA NA
"DDTCZZC14201092" 1 0 "公" "育1" 143 "DDTCZZC13020360" 1.9 165.03 12.55 NA NA
"DDTCZZC15202741" 1 1 "母" "育1" 153 "DDTCZZC14201042" 1.1 173.78 10.05 NA NA
"DDTCZZC18217269" 1 1 "公" "育1" 184 "DDTCZZC17214889" 1.3 173.85 15.52 NA NA
"DDTCZZC17212878" 1 4 "母" "育1" 174 "DDTCZZC15205948" 1.4 216.61 14.07 NA NA
"DDTCZZC18219036" 1 4 "母" "育3" 182 "DDTCZZC16208735" 1.1 218.49 10.26 NA NA
"DDTCZZC16208117" 1 0 "公" "育3" 162 "DDTCZZC15202725" 1.4 150.65 12.82 NA NA
"DDTCZZC18216272" 1 2 "母" "育3" 182 "DDTCZZC16207866" 1.3 194.55 11.39 NA NA
"DDTCZZC16208206" 1 0 "公" "育1" 164 "DDTCZZC15201665" 1.5 198.14 10.17 NA NA
"DDTCZZC18218600" 1 1 "公" "育1" 182 "DDTCZZC17213315" 1.4 198.54 9.61 NA NA
"DDTCZZC16212394" 1 0 "公" "育3" 163 "DDTCZZC14200110" 1.1 166.91 9.62 NA NA
"DDTCZZC15202827" 1 2 "公" "育1" 152 "DDTCZZC14200402" 1.4 169.07 9.99 NA NA
"DDTCZZC18215502" 1 1 "母" "育1" 182 "DDTCZZC17210220" 0.8 196.27 9.37 NA NA
"DDTCZZC17217352" 1 4 "母" "育2" 173 "DDTCZZC15203063" 1.6 181.81 11.29 NA NA
"DDTCZZC17217194" 1 2 "公" "育3" 173 "DDTCZZC16208995" 1.1 178.33 14.23 NA NA
"DDTCZZC16213827" 1 4 "公" "育1" 163 "DDTCZZC14200849" 1.8 175.45 9.59 NA NA
"DDTCZZC14203545" 1 0 "母" "育1" 142 "DDTCZZC13020362" 2.7 157.38 12.15 NA NA
"DDTCZZC17213040" 1 1 "母" "育1" 172 "DDTCZZC16208956" 1.4 163.55 10.44 NA NA
"DDTCZZC16207188" 1 1 "公" "育1" 162 "DDTCZZC15203159" 1.5 182.73 11.43 NA NA
"DDTCZZC16208593" 1 1 "公" "育3" 163 "DDTCZZC15205944" 1.5 150.35 7.98 NA NA
"DDTCZZC16209470" 1 0 "公" "育1" 162 "DDTCZZC15203084" 1.4 176.48 8.81 NA NA
"DDTCZZC16208718" 1 0 "母" "育1" 162 "DDTCZZC15203766" 0 173.48 8.56 NA NA
"DDTCZZC18219066" 1 2 "公" "育3" 182 "DDTCZZC17214145" 1.9 190.82 8.11 NA NA
"DDTCZZC16208761" 1 0 "母" "育1" 162 "DDTCZZC15204492" 0 152.75 9.07 NA NA
"DDTCZZC15206708" 1 2 "公" "育1" 153 "DDTCZZC14200039" 1.3 151.56 11.73 NA NA
"DDTCZZC18218208" 1 2 "母" "育2" 182 "DDTCZZC17214537" 1.5 216.84 12.31 NA NA
"DDTCZZC19223785" 1 2 "公" "测01" 193 "DDTCZZC18215812" 1.1 141.54 11.66 25.24 49.55
"DDTCZZC16208699" 1 0 "公" "育1" 162 "DDTCZZC14200039" 1.6 170.65 10.12 NA NA
"DDTCZZC18215533" 1 4 "公" "育1" 182 "DDTCZZC16207277" 1.2 181.29 8.4 NA NA
"DDTCZZC16212051" 1 5 "母" "育3" 163 "DDTCZZC14200448" 1 172.46 10.37 NA NA
"DDTCZZC15204074" 1 0 "公" "育1" 151 "DDTCZZC14200342" 1.5 156.88 10.89 NA NA
"DDTCZZC15204474" 1 0 "母" "育1" 151 "DDTCZZC14200076" 1.6 174.9 11.43 NA NA
"DDTCZZC18219203" 1 2 "公" "育2" 183 "DDTCZZC17213406" 1.3 175.05 7.44 NA NA
"DDTCZZC15202278" 1 4 "母" "育1" 151 "DDTCZZC13020487" 0.95 202.92 13.65 NA NA
"DDTCZZC16207750" 1 0 "公" "育1" 162 "DDTCZZC15203175" 0.8 167.63 10.29 NA NA
"DDTCZZC18216192" 1 1 "公" "育2" 183 "DDTCZZC17213103" 1.5 176.37 8.96 26.86 51.13
"DDTCZZC15203264" 1 2 "公" "育1" 152 "DDTCZZC14200123" 1.65 162.24 12.08 NA NA
"DDTCZZC19226133" 1 5 "母" "育成07" 194 "DDTCZZC17214218" 1 140.23 12.5 23.81 48.7
"DDTCZZC18219285" 1 1 "母" "育2" 183 "DDTCZZC17217720" 1 228.08 9.06 NA NA
"DDTCZZC18210864" 1 1 "公" "育3" 184 "DDTCZZC17213648" 1.4 201.02 11.19 25.55 49.84
"DDTCZZC15202076" 1 3 "公" "育1" 154 "DDTCZZC13020379" 1.2 162.98 12.24 NA NA
"DDTCZZC18216669" 1 1 "母" "育2" 181 "DDTCZZC17213489" 1.6 206.35 12.1 NA NA
"DDTCZZC18216554" 1 1 "母" "育3" 181 "DDTCZZC17213322" 1.8 175.48 8.55 NA NA
"DDTCZZC16209794" 1 0 "公" "育1" 162 "DDTCZZC14201029" 0 158.52 9.03 NA NA
"DDTCZZC15204487" 1 3 "母" "育1" 154 "DDTCZZC13020427" 1.65 160.71 11.27 NA NA
"DDTCZZC18215494" 1 3 "公" "育3" 182 "DDTCZZC16207302" 1.3 163.4 10.37 NA NA
"DDTCZZC18218875" 1 1 "公" "育2" 183 "DDTCZZC17213188" 1.3 185.17 9.4 NA NA
"DDTCZZC15202123" 1 3 "母" "育1" 154 "DDTCZZC13020371" 1.2 181.67 14.72 NA NA
"DDTCZZC17210921" 1 5 "母" "育1" 172 "DDTCZZC15203766" 1.6 197.68 11.31 NA NA
"DDTCZZC15204471" 1 0 "公" "育1" 151 "DDTCZZC14200076" 1.4 156.88 9.96 NA NA
"DDTCZZC17210475" 1 4 "母" "育1" 171 "DDTCZZC15201382" 1.4 183.6 12.22 NA NA
"DDTCZZC18215427" 1 6 "母" "育3" 181 "DDTCZZC15204492" 1.3 197.84 11.53 NA NA
"DDTCZZC15202096" 1 3 "母" "育1" 154 "DDTCZZC13020378" 1.65 166.64 12.61 NA NA
"DDTCZZC14201019" 1 0 "母" "育1" 143 "DDTCZZC13020391" 1.3 174.38 12.86 NA NA
"DDTCZZC18215545" 1 1 "母" "育1" 182 "DDTCZZC17212440" 0.8 211.07 14.19 NA NA
"DDTCZZC16209076" 1 0 "母" "育1" 162 "DDTCZZC15201665" 1.6 170.18 10.59 NA NA
"DDTCZZC18216144" 1 2 "母" "育2" 183 "DDTCZZC17211206" 1.6 201.77 9.65 NA NA
"DDTCZZC15202088" 1 3 "公" "育1" 154 "DDTCZZC13020378" 1.5 160.07 13.86 NA NA
"DDTCZZC17211641" 1 3 "公" "育1" 172 "DDTCZZC15206453" 1.2 168.4 12.64 NA NA
"DDTCZZC14202031" 1 0 "母" "育1" 144 "DDTCZZC13020487" 1.3 165.21 12.16 NA NA
"DDTCZZC16208619" 1 0 "公" "育1" 162 "DDTCZZC14202016" 1.4 173.17 9.56 NA NA
"DDTCZZC18217691" 1 5 "公" "育3" 184 "DDTCZZC15203305" 1.2 176.35 11.61 NA NA
"DDTCZZC16209122" 1 0 "母" "育1" 161 "DDTCZZC15203739" 0 166.48 8.85 NA NA
"DDTCZZC17212863" 1 2 "母" "育1" 173 "DDTCZZC16207050" 1.6 227.81 13.98 NA NA
"DDTCZZC18219750" 1 1 "母" "育2" 183 "DDTCZZC17217706" 1.3 206.75 10.44 NA NA
"DDTCZZC15203088" 1 2 "公" "育1" 152 "DDTCZZC14200383" 1.7 162.1 13.64 NA NA
"DDTCZZC15203036" 1 0 "母" "育1" 153 "DDTCZZC14203547" 1.5 199.9 11.43 NA NA
"DDTCZZC16212214" 1 0 "母" "育1" 164 "DDTCZZC15202316" 1.5 183.75 9.97 NA NA
"DDTCZZC18216996" 1 5 "公" "育3" 181 "DDTCZZC15204987" 1.6 176.21 14.27 NA NA
"DDTCZZC18220744" 1 1 "母" "育1" 183 "DDTCZZC17217124" 1.1 203.55 8.42 22.83 49.74
"DDTCZZC17214281" 1 5 "公" "育1" 171 "DDTCZZC14203662" 1.3 172.74 12.35 NA NA
"DDTCZZC17210931" 1 1 "母" "育1" 172 "DDTCZZC16208162" 1.2 198.2 10.63 NA NA
"DDTCZZC16209767" 1 0 "母" "育1" 162 "DDTCZZC15203476" 0 148.32 10.67 NA NA
"DDTCZZC14201303" 1 0 "母" "育1" 143 "DDTCZZC13020373" 1.25 172.1 14.28 NA NA
"DDTCZZC17214261" 1 5 "公" "育1" 171 "DDTCZZC14201185" 2 157.39 11.72 NA NA
"DDTCZZC15204902" 1 2 "母" "育1" 152 "DDTCZZC14200061" 1.3 176.97 9.53 NA NA
"DDTCZZC15202955" 1 1 "母" "育1" 151 "DDTCZZC14200387" 1.3 171.02 10.23 NA NA
"DDTCZZC17211885" 1 5 "母" "育1" 172 "DDTCZZC15202180" 1.9 176.53 12.09 NA NA
"DDTCZZC18216186" 1 1 "公" "育2" 183 "DDTCZZC17211356" 1.4 185.17 6.85 NA NA
"DDTCZZC16208998" 1 3 "母" "育1" 162 "DDTCZZC14200897" 0 160.65 10.14 NA NA
"DDTCZZC17213954" 1 4 "公" "育1" 174 "DDTCZZC15202149" 1.8 166.93 10.17 NA NA
"DDTCZZC17214210" 1 3 "母" "育1" 171 "DDTCZZC15202663" 1.6 172.82 12.98 NA NA
"DDTCZZC16209048" 1 0 "公" "育1" 162 "DDTCZZC15203757" 1.7 159.86 13.18 NA NA
"DDTCZZC16207020" 1 1 "母" "育1" 162 "DDTCZZC15203155" 1 170.13 10.32 NA NA
"DDTCZZC16209592" 1 0 "公" "育3" 162 "DDTCZZC15206838" 1.6 153.53 10.66 NA NA
"DDTCZZC16209894" 1 2 "母" "育3" 163 "DDTCZZC15203330" 2.3 154.16 11.93 NA NA
"DDTCZZC18216424" 1 5 "公" "育3" 181 "DDTCZZC15206453" 1.5 177.55 11.53 NA NA
"DDTCZZC17213571" 1 5 "母" "育1" 172 "DDTCZZC14202071" 1.3 194.83 11.25 NA NA
"DDTCZZC18215395" 1 6 "公" "育3" 184 "DDTCZZC15201651" 1.7 189.9 14.04 NA NA
"DDTCZZC17213668" 1 2 "公" "育1" 171 "DDTCZZC15206785" 1.6 171.88 13.68 NA NA
"DDTCZZC15203073" 1 2 "母" "育1" 152 "DDTCZZC14200404" 1.6 171.02 9.18 NA NA
"DDTCZZC14201190" 1 0 "母" "育1" 143 "DDTCZZC13020429" 0 167.58 10.37 NA NA
"DDTCZZC17213198" 1 4 "公" "育1" 173 "DDTCZZC15203072" 1.3 174.24 10.45 NA NA
"DDTCZZC17213292" 1 1 "母" "育1" 173 "DDTCZZC16209912" 1.7 192.24 9.55 NA NA
"DDTCZZC17212665" 1 2 "母" "育1" 174 "DDTCZZC15203061" 1.5 172.56 10.22 NA NA
"DDTCZZC18220144" 1 1 "公" "育1" 184 "DDTCZZC17217856" 1.7 179.51 7.75 24.92 50.79
"DDTCZZC16209927" 1 0 "公" "育3" 163 "DDTCZZC15203726" 1.5 155.52 11.54 NA NA
"DDTCZZC15202468" 1 1 "母" "育1" 151 "DDTCZZC14200186" 1.3 166.48 9.87 NA NA
"DDTCZZC18216187" 1 1 "公" "育2" 183 "DDTCZZC17211356" 1.9 164.82 6.86 NA NA
"DDTCZZC15202483" 1 0 "母" "育1" 151 "DDTCZZC14200469" 1.5 175.65 12.98 NA NA
"DDTCZZC14200743" 1 0 "公" "育1" 141 "DDTCZZC13020382" 1.75 182.43 13.56 NA NA
"DDTCZZC16207347" 1 3 "公" "育3" 163 "DDTCZZC14201562" 1.8 164.58 11.31 NA NA
"DDTCZZC18219159" 1 1 "公" "育3" 182 "DDTCZZC17211322" 1.3 181.67 11.31 NA NA
"DDTCZZC16209058" 1 0 "母" "育1" 162 "DDTCZZC15203184" 0.7 193.38 11.68 NA NA
"DDTCZZC14200158" 1 0 "公" "育1" 141 "DDTCZZC13020374" 1.75 183.44 12.43 NA NA
"DDTCZZC16209799" 1 0 "母" "育1" 162 "DDTCZZC14200883" 0 162.63 10.05 NA NA
"DDTCZZC16209164" 1 0 "母" "育1" 162 "DDTCZZC14200849" 0 172.05 8.12 NA NA
"DDTCZZC17211345" 1 1 "母" "育1" 173 "DDTCZZC16207561" 1.6 227.46 10.97 NA NA
"DDTCZZC16208115" 1 0 "公" "育3" 162 "DDTCZZC15202725" 1.4 172.35 10.33 NA NA
"DDTCZZC17211889" 1 5 "公" "育1" 172 "DDTCZZC15202180" 1.7 156.09 11.14 NA NA
"DDTCZZC14201158" 1 0 "母" "育1" 143 "DDTCZZC13020423" 0.9 181.41 13.43 NA NA
"DDTCZZC18220792" 1 1 "母" "育1" 184 "DDTCZZC17217578" 1.2 192.32 10.85 NA NA
"DDTCZZC15205942" 1 5 "母" "育1" 153 "DDTCZZC13020446" 1.6 171.61 10.28 NA NA
"DDTCZZC14201212" 1 0 "母" "育1" 142 "DDTCZZC13020341" 1.45 193.77 17.66 NA NA
"DDTCZZC18216811" 1 3 "公" "育1" 182 "DDTCZZC16208254" 1.7 191 9.51 NA NA
"DDTCZZC18219400" 1 1 "母" "育2" 183 "DDTCZZC17217152" 1.6 174.6 11.58 NA NA
"DDTCZZC16207130" 1 1 "母" "育1" 162 "DDTCZZC15203085" 1.3 163.47 8.1 NA NA
"DDTCZZC18216148" 1 1 "母" "育2" 183 "DDTCZZC17211393" 1.7 179.39 8.66 NA NA
"DDTCZZC18216607" 1 1 "母" "育2" 181 "DDTCZZC17214217" 1.8 192.17 12.7 NA NA
"DDTCZZC15203083" 1 1 "母" "育1" 152 "DDTCZZC14201089" 1.75 168.87 10.41 NA NA
"DDTCZZC18215372" 1 3 "公" "育3" 181 "DDTCZZC16207127" 2.1 193.03 10.98 NA NA
"DDTCZZC15202597" 1 4 "公" "育1" 152 "DDTCZZC13020346" 1.95 175.01 9.3 NA NA
"DDTCZZC17217513" 1 1 "公" "育3" 173 "DDTCZZC16211555" 1.5 175.88 11.98 NA NA
"DDTCZZC15203232" 1 1 "公" "育1" 152 "DDTCZZC14200983" 1.55 158.98 13.08 NA NA
"DDTCZZC16209069" 1 2 "公" "育1" 162 "DDTCZZC15204418" 1.2 161.19 9.53 NA NA
"DDTCZZC16210610" 1 4 "母" "育3" 163 "DDTCZZC14200991" 1.8 157.7 10.85 NA NA
"DDTCZZC15203742" 1 3 "公" "育1" 154 "DDTCZZC13020360" 1.8 151.27 12.51 NA NA
"DDTCZZC17217199" 1 4 "母" "育2" 173 "DDTCZZC15204982" 1.4 174.23 11.32 NA NA
"DDTCZZC18220728" 1 5 "母" "育1" 183 "DDTCZZC16209135" 1.5 187.16 10.92 31.07 52.1
"DDTCZZC18210395" 1 1 "母" "育1" 184 "DDTCZZC17214854" 1 208.37 12.02 NA NA
"DDTCZZC16214721" 1 2 "公" "育3" 163 "DDTCZZC15204064" 1.7 193.94 9.16 NA NA
"DDTCZZC16207593" 1 2 "公" "育3" 163 "DDTCZZC15203400" 1.6 157.48 11.6 NA NA
"DDTCZZC18210346" 1 2 "公" "育3" 184 "DDTCZZC16207340" 1.8 179.64 8.53 NA NA
"DDTCZZC16208735" 1 0 "母" "育1" 162 "DDTCZZC15203772" 0 168.41 9.53 NA NA
"DDTCZZC16207116" 1 4 "公" "育1" 162 "DDTCZZC14200075" 1.8 158.43 9.38 NA NA
"DDTCZZC15202092" 1 3 "母" "育1" 154 "DDTCZZC13020378" 1.7 160.03 14.99 NA NA
"DDTCZZC17211143" 1 2 "母" "育1" 173 "DDTCZZC16207261" 1.3 195.59 9.04 NA NA
"DDTCZZC18210309" 1 2 "母" "育1" 184 "DDTCZZC16207302" 1.5 208.19 9.43 NA NA
"DDTCZZC18219357" 1 3 "母" "育2" 183 "DDTCZZC17214816" 1.3 199.69 15.43 36.92 52.82
"DDTCZZC17217348" 1 4 "母" "育2" 173 "DDTCZZC15204987" 1.2 230.3 12 NA NA
"DDTCZZC15206485" 1 5 "公" "育1" 153 "DDTCZZC13020437" 1.9 152.65 7.93 NA NA
"DDTCZZC18216291" 1 2 "公" "育3" 181 "DDTCZZC17212712" 1.7 194.53 11.26 NA NA
"DDTCZZC15203759" 1 3 "公" "育1" 154 "DDTCZZC13020360" 1.9 169.76 10.37 NA NA
"DDTCZZC16208211" 1 0 "母" "育1" 164 "DDTCZZC15203240" 1.5 182.6 12 NA NA
"DDTCZZC18215247" 1 2 "母" "育2" 184 "DDTCZZC16208693" 1.4 217.43 11.51 NA NA
"DDTCZZC17212921" 1 4 "母" "育1" 172 "DDTCZZC15202928" 1.5 177.39 9.67 NA NA
"DDTCZZC15204401" 1 0 "公" "育1" 151 "DDTCZZC14200368" 1.5 169.18 10.24 NA NA
"DDTCZZC19223777" 1 2 "公" "测01" 193 "DDTCZZC18215812" 1.1 149.53 9.48 26.29 50.73
"DDTCZZC16211509" 1 0 "公" "育1" 163 "DDTCZZC15201788" 1.3 173.18 11.37 NA NA
"DDTCZZC15201586" 1 0 "母" "育1" 154 "DDTCZZC13020394" 1.35 182.31 14.21 NA NA
"DDTCZZC15204453" 1 3 "母" "育1" 151 "DDTCZZC13020398" 1.1 167.92 10.83 NA NA
"DDTCZZC16209749" 1 0 "母" "育1" 162 "DDTCZZC15201481" 0 180.88 9.19 NA NA
"DDTCZZC16207692" 1 2 "母" "育1" 162 "DDTCZZC15203748" 1.5 158.11 10.18 NA NA
"DDTCZZC17214287" 1 4 "母" "育1" 171 "DDTCZZC15201460" 1.7 192.54 10.77 NA NA
"DDTCZZC18216236" 1 1 "公" "育3" 182 "DDTCZZC17213336" 1 183.11 11.96 NA NA
"DDTCZZC16211591" 1 0 "母" "育1" 163 "DDTCZZC15201460" 1.8 182.83 10.72 NA NA
"DDTCZZC17213238" 1 4 "公" "育2" 173 "DDTCZZC15204922" 2.4 176.19 10.67 NA NA
"DDTCZZC14203590" 1 0 "母" "育1" 142 "DDTCZZC13020377" 1.3 171.02 14.42 NA NA
"DDTCZZC15204996" 1 0 "母" "育1" 152 "DDTCZZC14201539" 1.55 203.35 10.26 NA NA
"DDTCZZC18216280" 1 2 "公" "育2" 182 "DDTCZZC16207866" 1 238.72 11.29 NA NA
"DDTCZZC17213049" 1 1 "母" "育1" 172 "DDTCZZC16208956" 1.4 176.53 10.51 NA NA
"DDTCZZC17213240" 1 4 "公" "育2" 173 "DDTCZZC15204922" 2.1 206.7 8.68 NA NA
"DDTCZZC17213318" 1 3 "母" "育1" 172 "DDTCZZC15204982" 1.6 167.03 11.44 NA NA
"DDTCZZC18216880" 1 2 "公" "育1" 183 "DDTCZZC17214139" 1.2 214.87 7.57 NA NA
"DDTCZZC17214161" 1 4 "公" "育1" 171 "DDTCZZC15204653" 2 175.36 7.23 NA NA
"DDTCZZC15201661" 1 1 "公" "育1" 151 "DDTCZZC14200035" 0.8 180.52 10.88 NA NA
"DDTCZZC17212806" 1 4 "母" "育2" 173 "DDTCZZC15202726" 1.4 185.18 10.58 NA NA
"DDTCZZC17213726" 1 3 "母" "育1" 171 "DDTCZZC15203146" 1.6 163.41 12.14 NA NA
"DDTCZZC15202152" 1 3 "母" "育1" 154 "DDTCZZC13020349" 1.55 176.05 16.62 NA NA
"DDTCZZC15202670" 1 1 "公" "育1" 152 "DDTCZZC14201263" 1.25 163.64 11.18 NA NA
"DDTCZZC15203357" 1 4 "母" "育1" 151 "DDTCZZC13020333" 1 169.28 13.19 NA NA
"DDTCZZC17217784" 1 4 "母" "育1" 173 "DDTCZZC15203298" 1.4 178.4 11.35 31.25 52.02
"DDTCZZC15202792" 1 1 "母" "育1" 153 "DDTCZZC14201190" 2 179.13 9.76 NA NA
"DDTCZZC18215418" 1 3 "母" "育3" 181 "DDTCZZC16209590" 1.6 171.56 8.51 NA NA
"DDTCZZC15204078" 1 0 "母" "育1" 151 "DDTCZZC14200342" 1.3 156.39 10.75 NA NA
"DDTCZZC16208322" 1 1 "公" "育3" 163 "DDTCZZC15202741" 1 170.51 9.11 NA NA
"DDTCZZC18215420" 1 3 "公" "育3" 181 "DDTCZZC16209590" 2 187.9 10.9 23.1 48.98
"DDTCZZC18216370" 1 1 "公" "育3" 181 "DDTCZZC17213750" 1.5 174.27 14.48 NA NA
"DDTCZZC16210688" 1 5 "公" "育3" 163 "DDTCZZC14200390" 1.6 166.88 10.89 NA NA
"DDTCZZC18215844" 1 2 "公" "育3" 181 "DDTCZZC16214759" 1.2 189.72 10.6 NA NA
"DDTCZZC14200592" 1 0 "公" "育1" 141 "DDTCZZC13020366" 1.8 155.48 14.42 NA NA
"DDTCZZC18216805" 1 2 "公" "育3" 182 "DDTCZZC17214010" 1.6 182.26 8.25 NA NA
"DDTCZZC14202022" 1 0 "公" "育1" 144 "DDTCZZC13020487" 1.35 160.16 13.64 NA NA
"DDTCZZC18216822" 1 1 "母" "育1" 182 "DDTCZZC17210111" 1.4 222.65 10.22 NA NA
"DDTCZZC18216639" 1 2 "公" "育3" 181 "DDTCZZC17214425" 1.3 169.67 11.41 22.35 48.5
"DDTCZZC17213465" 1 5 "公" "育1" 171 "DDTCZZC14201143" 2.3 176.19 11.38 NA NA
"DDTCZZC17211113" 1 4 "公" "育1" 173 "DDTCZZC15202811" 1.8 157.68 8.7 23.45 49.88
"DDTCZZC16208901" 1 0 "母" "育1" 162 "DDTCZZC15202428" 1.7 157.08 9.92 NA NA
"DDTCZZC16208709" 1 0 "母" "育1" 162 "DDTCZZC14200483" 0 166.23 10.09 NA NA
"DDTCZZC18219052" 1 1 "公" "育3" 182 "DDTCZZC17210949" 1.4 206.35 8.22 19.39 48.46
"DDTCZZC17213110" 1 4 "母" "育1" 173 "DDTCZZC15203073" 1.3 185.16 8.18 NA NA
"DDTCZZC14200174" 1 0 "公" "育1" 141 "DDTCZZC13020408" 1.6 161.64 12.36 NA NA
"DDTCZZC17211332" 1 1 "母" "育1" 173 "DDTCZZC16208395" 1.2 199.48 8.69 NA NA
"DDTCZZC15202761" 1 1 "母" "育1" 153 "DDTCZZC14200882" 1.5 182.42 11.99 NA NA
"DDTCZZC18220077" 1 2 "母" "育2" 183 "DDTCZZC17213328" 1.5 226.17 9.57 20.44 48.4
"DDTCZZC18218026" 1 2 "母" "育1" 182 "DDTCZZC17214896" 1.5 185.05 9.33 NA NA
"DDTCZZC17214812" 1 3 "母" "育1" 174 "DDTCZZC15203305" 1.6 167.78 12.27 NA NA
"DDTCZZC17213334" 1 3 "公" "育1" 172 "DDTCZZC15204987" 1.3 182.2 10.9 NA NA
"DDTCZZC14201262" 1 0 "母" "育1" 142 "DDTCZZC13020428" 2.2 172.1 10.93 NA NA
"DDTCZZC17213739" 1 4 "母" "育1" 171 "DDTCZZC15201669" 1.3 190.25 12.46 NA NA
"DDTCZZC17210980" 1 1 "公" "育1" 172 "DDTCZZC16207305" 1.4 185.8 10.23 NA NA
"DDTCZZC16212210" 1 0 "公" "育1" 164 "DDTCZZC15201669" 1.9 138.86 10.65 NA NA
"DDTCZZC16207460" 1 1 "公" "育1" 162 "DDTCZZC15202858" 1.2 160.24 8.55 NA NA
"DDTCZZC16209781" 1 0 "母" "育1" 162 "DDTCZZC14203656" 0 159.89 10.91 NA NA
"DDTCZZC17217979" 1 1 "公" "育3" 174 "DDTCZZC16212259" 1.5 193.3 11.19 NA NA
"DDTCZZC18215432" 1 2 "公" "育3" 181 "DDTCZZC17211048" 1.4 190 7.72 NA NA
"DDTCZZC14200169" 1 0 "母" "育1" 141 "DDTCZZC13020407" 1.4 162.7 13.25 NA NA
"DDTCZZC18218833" 1 1 "母" "育2" 183 "DDTCZZC17211382" 1.4 182.63 9.67 NA NA
"DDTCZZC17217998" 1 2 "公" "育3" 174 "DDTCZZC16208928" 1.3 215.67 10.34 NA NA
"DDTCZZC15203020" 1 1 "公" "育1" 152 "DDTCZZC14203656" 1.3 178.63 11.38 NA NA
"DDTCZZC15204662" 1 1 "母" "育1" 151 "DDTCZZC14200404" 1.35 174.37 12.16 NA NA
"DDTCZZC15203311" 1 4 "公" "育1" 151 "DDTCZZC13020379" 1.2 167.5 8.79 NA NA
"DDTCZZC16209080" 1 0 "母" "育1" 162 "DDTCZZC15201665" 1.4 162.03 10.92 NA NA
"DDTCZZC18216486" 1 4 "公" "育1" 182 "DDTCZZC16209112" 1.4 194.13 10.01 NA NA
"DDTCZZC18216416" 1 3 "公" "育3" 181 "DDTCZZC16209590" 2 182.93 10.28 NA NA
"DDTCZZC14203675" 1 0 "母" "育1" 142 "DDTCZZC13020388" 1.35 183.21 11.67 NA NA
"DDTCZZC16207337" 1 4 "母" "育3" 163 "DDTCZZC14201263" 1.3 201.05 9.27 NA NA
"DDTCZZC16209503" 1 0 "母" "育1" 162 "DDTCZZC14201503" 1.6 183.34 11.37 NA NA
"DDTCZZC17210105" 1 6 "公" "育1" 172 "DDTCZZC14201539" 1.9 207.44 12.26 NA NA
"DDTCZZC14203662" 1 0 "母" "育1" 142 "DDTCZZC13020343" 0 157.9 12.4 NA NA
"DDTCZZC15201717" 1 0 "公" "育1" 154 "DDTCZZC13020430" 2.35 152.65 14.28 NA NA
"DDTCZZC19227021" 1 3 "母" "育肥02" 193 "DDTCZZC17217577" 1.2 167.67 11.15 27.48 50.61
"DDTCZZC17213068" 1 3 "公" "育1" 172 "DDTCZZC15204969" 1.8 165.96 10.96 NA NA
"DDTCZZC17217555" 1 5 "公" "育3" 174 "DDTCZZC15203465" 1.3 182.61 11.56 NA NA
"DDTCZZC15201673" 1 1 "母" "育1" 151 "DDTCZZC14200437" 1.4 174.65 10.52 NA NA
"DDTCZZC17214090" 1 1 "母" "育1" 171 "DDTCZZC16207277" 1.5 208.67 8.29 NA NA
"DDTCZZC15202803" 1 1 "公" "育1" 152 "DDTCZZC14203609" 1.9 151.13 13.64 NA NA
"DDTCZZC18216476" 1 1 "公" "育2" 181 "DDTCZZC17213387" 1.3 221.92 8.84 NA NA
"DDTCZZC14200892" 1 0 "母" "育1" 143 "DDTCZZC13020431" 0 175.65 10.77 NA NA
"DDTCZZC18216134" 1 1 "母" "育2" 183 "DDTCZZC17211379" 1.7 174.72 9.95 NA NA
"DDTCZZC15203376" 1 0 "公" "育1" 151 "DDTCZZC13020446" 1.4 151.37 11.52 NA NA
"DDTCZZC15204698" 1 3 "母" "育1" 151 "DDTCZZC13020373" 1.1 181.08 10.77 NA NA
"DDTCZZC17217021" 1 4 "母" "育2" 173 "DDTCZZC15203147" 1.3 188.5 8.95 NA NA
"DDTCZZC17217655" 1 5 "母" "育1" 174 "DDTCZZC15204606" 1.5 200.38 11.24 27.27 50.5
"DDTCZZC15201675" 1 1 "母" "育1" 151 "DDTCZZC14200437" 1.2 176.53 13.94 NA NA
"DDTCZZC15202361" 1 0 "公" "育1" 152 "DDTCZZC13020372" 1.65 152.66 11.01 NA NA
"DDTCZZC15201756" 1 3 "公" "育1" 154 "DDTCZZC130A0425" 2.05 162.08 10.75 NA NA
"DDTCZZC16207643" 1 2 "公" "育1" 162 "DDTCZZC15203773" 1.6 154.25 13.57 NA NA
"DDTCZZC17213247" 1 4 "公" "育1" 173 "DDTCZZC15203146" 1.7 182.17 7.78 NA NA
"DDTCZZC14200182" 1 0 "母" "育1" 141 "DDTCZZC13020333" 1.65 166.06 12.28 NA NA
"DDTCZZC18215389" 1 5 "公" "育3" 184 "DDTCZZC15204929" 0.8 200.8 12.66 NA NA
"DDTCZZC17210947" 1 1 "公" "育1" 172 "DDTCZZC16214701" 1.2 189.47 11.68 NA NA
"DDTCZZC18220487" 1 1 "母" "育2" 183 "DDTCZZC17217121" 1.5 206.22 8.91 25.92 50.78
